ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-11-11 10:57:43 426m





Relative time;Ch1
s;V
7.76E-6;-0.048533874
7.78E-6;-0.040444895
7.8E-6;-0.032355916
7.82E-6;-0.016177958
7.84E-6;-0.020222447
7.86E-6;-0.020222447
7.88E-6;-0.016177958
7.9E-6;0
7.92E-6;0.016177958
7.94E-6;0
7.96E-6;-0.012133468
7.98E-6;0
8E-6;0
8.02E-6;-0.012133468
8.04E-6;-0.036400405
8.06E-6;-0.020222447
8.08E-6;-0.012133468
8.1E-6;-0.016177958
8.12E-6;-0.028311426
8.14E-6;-0.028311426
8.16E-6;-0.040444895
8.18E-6;-0.048533874
8.2E-6;-0.036400405
8.22E-6;-0.012133468
8.24E-6;0.0040444895
8.26E-6;0.012133468
8.28E-6;0.016177958
8.3E-6;0.016177958
8.32E-6;0.0040444895
8.34E-6;-0.016177958
8.36E-6;-0.028311426
8.38E-6;-0.040444895
8.4E-6;-0.020222447
8.42E-6;0
8.44E-6;0.024266937
8.46E-6;0.012133468
8.48E-6;-0.0080889789
8.5E-6;-0.012133468
8.52E-6;-0.0040444895
8.54E-6;-0.0040444895
8.56E-6;-0.020222447
8.58E-6;-0.032355916
8.6E-6;-0.032355916
8.62E-6;-0.024266937
8.64E-6;-0.032355916
8.66E-6;-0.048533874
8.68E-6;-0.044489384
8.7E-6;-0.036400405
8.72E-6;-0.064711832
8.74E-6;-0.093023258
8.76E-6;-0.12942366
8.78E-6;-0.14560162
8.8E-6;-0.14155713
8.82E-6;-0.14964611
8.84E-6;-0.16986856
8.86E-6;-0.20222447
8.88E-6;-0.22244692
8.9E-6;-0.22244692
8.92E-6;-0.21435794
8.94E-6;-0.18200203
8.96E-6;-0.13346815
8.98E-6;-0.088978768
9E-6;-0.060667342
9.02E-6;-0.028311426
9.04E-6;0.016177958
9.06E-6;0.068756321
9.08E-6;0.12942366
9.1E-6;0.20222447
9.12E-6;0.31142569
9.14E-6;0.42467139
9.16E-6;0.48938323
9.18E-6;0.54600608
9.2E-6;0.62285138
9.22E-6;0.68351872
9.24E-6;0.71183015
9.26E-6;0.71991913
9.28E-6;0.71183015
9.3E-6;0.67138525
9.32E-6;0.61071791
9.34E-6;0.52173914
9.36E-6;0.44084935
9.38E-6;0.35187058
9.4E-6;0.21435794
9.42E-6;0.060667342
9.44E-6;-0.084934279
9.46E-6;-0.22649141
9.48E-6;-0.35591507
9.5E-6;-0.52173914
9.52E-6;-0.69565219
9.54E-6;-0.82507585
9.56E-6;-0.91809911
9.58E-6;-1.0151669
9.6E-6;-1.1041456
9.62E-6;-1.1890799
9.64E-6;-1.2416583
9.66E-6;-1.2537917
9.68E-6;-1.2457028
9.7E-6;-1.2173913
9.72E-6;-1.1890799
9.74E-6;-1.1324571
9.76E-6;-1.0596562
9.78E-6;-0.95449951
9.8E-6;-0.83316483
9.82E-6;-0.71991913
9.84E-6;-0.62689587
9.86E-6;-0.51365016
9.88E-6;-0.37209303
9.9E-6;-0.21435794
9.92E-6;-0.052578363
9.94E-6;0.11729019
9.96E-6;0.27502528
9.98E-6;0.45702731
1E-5;0.63902934
1.002E-5;0.81294238
1.004E-5;0.96258849
1.006E-5;1.1041456
1.008E-5;1.2214358
1.01E-5;1.3427705
1.012E-5;1.4398383
1.014E-5;1.5085946
1.016E-5;1.544995
1.018E-5;1.5692619
1.02E-5;1.5652174
1.022E-5;1.5247725
1.024E-5;1.4519717
1.026E-5;1.362993
1.028E-5;1.2537917
1.03E-5;1.1203236
1.032E-5;0.95449951
1.034E-5;0.75631953
1.036E-5;0.55409506
1.038E-5;0.34782609
1.04E-5;0.14155713
1.042E-5;-0.084934279
1.044E-5;-0.31951467
1.046E-5;-0.55005057
1.048E-5;-0.74418606
1.05E-5;-0.91405462
1.052E-5;-1.0717897
1.054E-5;-1.2295248
1.056E-5;-1.330637
1.058E-5;-1.3751264
1.06E-5;-1.4034378
1.062E-5;-1.3993934
1.064E-5;-1.3751264
1.066E-5;-1.346815
1.068E-5;-1.2901921
1.07E-5;-1.2093024
1.072E-5;-1.1243681
1.074E-5;-1.0111224
1.076E-5;-0.87765421
1.078E-5;-0.74823055
1.08E-5;-0.6147624
1.082E-5;-0.50960567
1.084E-5;-0.40849344
1.086E-5;-0.3073812
1.088E-5;-0.19009101
1.09E-5;-0.080889789
1.092E-5;0.0080889789
1.094E-5;0.07280081
1.096E-5;0.12942366
1.098E-5;0.19009101
1.1E-5;0.22649141
1.102E-5;0.25884733
1.104E-5;0.29120324
1.106E-5;0.32355916
1.108E-5;0.33569263
1.11E-5;0.35187058
1.112E-5;0.35187058
1.114E-5;0.32760365
1.116E-5;0.29929222
1.118E-5;0.28715875
1.12E-5;0.27502528
1.122E-5;0.24266937
1.124E-5;0.19817998
1.126E-5;0.12942366
1.128E-5;0.0768453
1.13E-5;0.048533874
1.132E-5;0.012133468
1.134E-5;-0.040444895
1.136E-5;-0.10515673
1.138E-5;-0.18200203
1.14E-5;-0.25480284
1.142E-5;-0.29929222
1.144E-5;-0.32355916
1.146E-5;-0.33164814
1.148E-5;-0.35995956
1.15E-5;-0.38827099
1.152E-5;-0.41253793
1.154E-5;-0.43680486
1.156E-5;-0.44489384
1.158E-5;-0.44084935
1.16E-5;-0.43276037
1.162E-5;-0.43276037
1.164E-5;-0.40040446
1.166E-5;-0.3437816
1.168E-5;-0.27502528
1.17E-5;-0.21840243
1.172E-5;-0.16986856
1.174E-5;-0.11729019
1.176E-5;-0.048533874
1.178E-5;0.024266937
1.18E-5;0.088978768
1.182E-5;0.14155713
1.184E-5;0.19413549
1.186E-5;0.25884733
1.188E-5;0.31547018
1.19E-5;0.36400405
1.192E-5;0.40444895
1.194E-5;0.44893833
1.196E-5;0.4974722
1.198E-5;0.52982812
1.2E-5;0.52982812
1.202E-5;0.52578363
1.204E-5;0.50556118
1.206E-5;0.48533874
1.208E-5;0.47320527
1.21E-5;0.43680486
1.212E-5;0.42467139
1.214E-5;0.37613752
1.216E-5;0.31142569
1.218E-5;0.24266937
1.22E-5;0.17391305
