ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-11-11 11:29:51 018m





Relative time;Ch1
s;V
9.56E-6;0.0080889789
9.58E-6;0.012133468
9.6E-6;0.0080889789
9.62E-6;0.0040444895
9.64E-6;0.0040444895
9.66E-6;0.0040444895
9.68E-6;0.0040444895
9.7E-6;-0.0040444895
9.72E-6;-0.0040444895
9.74E-6;-0.0040444895
9.76E-6;0
9.78E-6;0.012133468
9.8E-6;0.012133468
9.82E-6;0.024266937
9.84E-6;0.028311426
9.86E-6;0.024266937
9.88E-6;0.016177958
9.9E-6;0
9.92E-6;-0.0040444895
9.94E-6;0
9.96E-6;0.012133468
9.98E-6;0.016177958
1E-5;0.0040444895
1.002E-5;0.0040444895
1.004E-5;0.0040444895
1.006E-5;0.0040444895
1.008E-5;0.020222447
1.01E-5;0.020222447
1.012E-5;0.016177958
1.014E-5;0.016177958
1.016E-5;0.016177958
1.018E-5;0.016177958
1.02E-5;0.016177958
1.022E-5;0.0080889789
1.024E-5;0.016177958
1.026E-5;0.0080889789
1.028E-5;0.0040444895
1.03E-5;0.0080889789
1.032E-5;0.012133468
1.034E-5;0.012133468
1.036E-5;0.020222447
1.038E-5;0.016177958
1.04E-5;0.016177958
1.042E-5;0.016177958
1.044E-5;0.0040444895
1.046E-5;-0.0040444895
1.048E-5;0.0040444895
1.05E-5;0.016177958
1.052E-5;0.016177958
1.054E-5;0.016177958
1.056E-5;0.012133468
1.058E-5;0.0080889789
1.06E-5;0
1.062E-5;0.0040444895
1.064E-5;0.0080889789
1.066E-5;0.016177958
1.068E-5;0.012133468
1.07E-5;0
1.072E-5;0.0040444895
1.074E-5;0.020222447
1.076E-5;0.020222447
1.078E-5;0.024266937
1.08E-5;0.016177958
1.082E-5;0.0040444895
1.084E-5;0.012133468
1.086E-5;0.020222447
1.088E-5;0.016177958
1.09E-5;0.0080889789
1.092E-5;0.012133468
1.094E-5;0.016177958
1.096E-5;0.020222447
1.098E-5;0.012133468
1.1E-5;0.020222447
1.102E-5;0.020222447
1.104E-5;0.0080889789
1.106E-5;0.0080889789
1.108E-5;0.020222447
1.11E-5;0.024266937
1.112E-5;0.016177958
1.114E-5;0.012133468
1.116E-5;0.0080889789
1.118E-5;0.0040444895
1.12E-5;0.012133468
1.122E-5;0.012133468
1.124E-5;0
1.126E-5;0.0040444895
1.128E-5;0.012133468
1.13E-5;0.028311426
1.132E-5;0.024266937
1.134E-5;0.016177958
1.136E-5;0.012133468
1.138E-5;0.016177958
1.14E-5;0.020222447
1.142E-5;0.020222447
1.144E-5;0.012133468
1.146E-5;0.012133468
1.148E-5;0.020222447
1.15E-5;0.024266937
1.152E-5;0.024266937
1.154E-5;0.016177958
1.156E-5;0.012133468
1.158E-5;0.016177958
1.16E-5;0.016177958
1.162E-5;0.0080889789
1.164E-5;0.0080889789
1.166E-5;0.0080889789
1.168E-5;0.0080889789
1.17E-5;0.012133468
1.172E-5;0.016177958
1.174E-5;0.016177958
1.176E-5;0.0040444895
1.178E-5;0.0040444895
1.18E-5;0.012133468
1.182E-5;0.020222447
1.184E-5;0.020222447
1.186E-5;0.020222447
1.188E-5;0.024266937
1.19E-5;0.024266937
1.192E-5;0.028311426
1.194E-5;0.020222447
1.196E-5;0.024266937
1.198E-5;0.016177958
1.2E-5;0.012133468
1.202E-5;0.020222447
1.204E-5;0.020222447
1.206E-5;0.020222447
1.208E-5;0.024266937
1.21E-5;0.024266937
1.212E-5;0.028311426
1.214E-5;0.020222447
1.216E-5;0.024266937
1.218E-5;0.024266937
1.22E-5;0.020222447
1.222E-5;0.020222447
1.224E-5;0.012133468
1.226E-5;0.020222447
1.228E-5;0.024266937
1.23E-5;0.016177958
1.232E-5;0.012133468
1.234E-5;0.016177958
1.236E-5;0.016177958
1.238E-5;0.0080889789
1.24E-5;0.020222447
1.242E-5;0.020222447
1.244E-5;0.012133468
1.246E-5;0.0040444895
1.248E-5;0.0080889789
1.25E-5;0.012133468
1.252E-5;0.016177958
1.254E-5;0.012133468
1.256E-5;0.0080889789
1.258E-5;0.012133468
1.26E-5;0.016177958
1.262E-5;0.016177958
1.264E-5;0.012133468
1.266E-5;0.016177958
1.268E-5;0.024266937
1.27E-5;0.020222447
1.272E-5;0.020222447
1.274E-5;0.016177958
1.276E-5;0.020222447
1.278E-5;0.024266937
1.28E-5;0.024266937
1.282E-5;0.016177958
1.284E-5;0.016177958
1.286E-5;0.024266937
1.288E-5;0.020222447
1.29E-5;0.012133468
1.292E-5;0.024266937
1.294E-5;0.028311426
1.296E-5;0.028311426
1.298E-5;0.024266937
1.3E-5;0.028311426
1.302E-5;0.024266937
1.304E-5;0.020222447
1.306E-5;0.020222447
1.308E-5;0.020222447
1.31E-5;0.0080889789
1.312E-5;0.016177958
1.314E-5;0.012133468
1.316E-5;0.012133468
1.318E-5;0.016177958
1.32E-5;0.0080889789
1.322E-5;0.012133468
1.324E-5;0.016177958
1.326E-5;0.0080889789
1.328E-5;0.016177958
1.33E-5;0.016177958
1.332E-5;0.012133468
1.334E-5;0.020222447
1.336E-5;0.024266937
1.338E-5;0.028311426
1.34E-5;0.016177958
1.342E-5;0.012133468
1.344E-5;0.0080889789
1.346E-5;0.020222447
1.348E-5;0.024266937
1.35E-5;0.024266937
1.352E-5;0.024266937
1.354E-5;0.028311426
1.356E-5;0.012133468
1.358E-5;0.012133468
1.36E-5;0.016177958
1.362E-5;0.012133468
1.364E-5;0.0080889789
1.366E-5;0.012133468
1.368E-5;0.016177958
1.37E-5;0.024266937
1.372E-5;0.032355916
1.374E-5;0.016177958
1.376E-5;0.020222447
1.378E-5;0.016177958
1.38E-5;0.020222447
1.382E-5;0.016177958
1.384E-5;0.028311426
1.386E-5;0.028311426
1.388E-5;0.024266937
1.39E-5;0.024266937
1.392E-5;0.016177958
1.394E-5;0.016177958
1.396E-5;0.012133468
1.398E-5;0.0080889789
1.4E-5;0.0040444895
1.402E-5;0.016177958
1.404E-5;0.016177958
1.406E-5;0.012133468
1.408E-5;0.020222447
