ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-11-11 11:16:49 749m





Relative time;Ch1
s;V
1.51E-5;0.033299697
1.512E-5;0.036326942
1.514E-5;0.033299697
1.516E-5;0.032290615
1.518E-5;0.034308779
1.52E-5;0.03531786
1.522E-5;0.036326942
1.524E-5;0.034308779
1.526E-5;0.031281533
1.528E-5;0.030272452
1.53E-5;0.032290615
1.532E-5;0.031281533
1.534E-5;0.033299697
1.536E-5;0.032290615
1.538E-5;0.034308779
1.54E-5;0.033299697
1.542E-5;0.030272452
1.544E-5;0.030272452
1.546E-5;0.02926337
1.548E-5;0.028254288
1.55E-5;0.025227043
1.552E-5;0.027245207
1.554E-5;0.027245207
1.556E-5;0.027245207
1.558E-5;0.027245207
1.56E-5;0.027245207
1.562E-5;0.02926337
1.564E-5;0.028254288
1.566E-5;0.024217961
1.568E-5;0.024217961
1.57E-5;0.024217961
1.572E-5;0.024217961
1.574E-5;0.024217961
1.576E-5;0.022199798
1.578E-5;0.02320888
1.58E-5;0.024217961
1.582E-5;0.020181634
1.584E-5;0.019172553
1.586E-5;0.019172553
1.588E-5;0.020181634
1.59E-5;0.028254288
1.592E-5;0.027245207
1.594E-5;0.025227043
1.596E-5;0.022199798
1.598E-5;0.022199798
1.6E-5;0.02320888
1.602E-5;0.025227043
1.604E-5;0.026236125
1.606E-5;0.025227043
1.608E-5;0.025227043
1.61E-5;0.02926337
1.612E-5;0.028254288
1.614E-5;0.028254288
1.616E-5;0.02926337
1.618E-5;0.025227043
1.62E-5;0.026236125
1.622E-5;0.030272452
1.624E-5;0.030272452
1.626E-5;0.030272452
1.628E-5;0.031281533
1.63E-5;0.032290615
1.632E-5;0.034308779
1.634E-5;0.036326942
1.636E-5;0.032290615
1.638E-5;0.03531786
1.64E-5;0.036326942
1.642E-5;0.03531786
1.644E-5;0.033299697
1.646E-5;0.034308779
1.648E-5;0.033299697
1.65E-5;0.031281533
1.652E-5;0.032290615
1.654E-5;0.03531786
1.656E-5;0.033299697
1.658E-5;0.033299697
1.66E-5;0.032290615
1.662E-5;0.031281533
1.664E-5;0.034308779
1.666E-5;0.036326942
1.668E-5;0.03531786
1.67E-5;0.039354187
1.672E-5;0.036326942
1.674E-5;0.03531786
1.676E-5;0.03531786
1.678E-5;0.03531786
1.68E-5;0.038345105
1.682E-5;0.041372351
1.684E-5;0.039354187
1.686E-5;0.038345105
1.688E-5;0.034308779
1.69E-5;0.036326942
1.692E-5;0.039354187
1.694E-5;0.03531786
1.696E-5;0.037336024
1.698E-5;0.03531786
1.7E-5;0.03531786
1.702E-5;0.038345105
1.704E-5;0.036326942
1.706E-5;0.038345105
1.708E-5;0.040363269
1.71E-5;0.03531786
1.712E-5;0.03531786
1.714E-5;0.03531786
1.716E-5;0.037336024
1.718E-5;0.03531786
1.72E-5;0.032290615
1.722E-5;0.031281533
1.724E-5;0.034308779
1.726E-5;0.030272452
1.728E-5;0.02926337
1.73E-5;0.030272452
1.732E-5;0.027245207
1.734E-5;0.024217961
1.736E-5;0.024217961
1.738E-5;0.019172553
1.74E-5;0.021190716
1.742E-5;0.020181634
1.744E-5;0.019172553
1.746E-5;0.018163471
1.748E-5;0.015136226
1.75E-5;0.012108981
1.752E-5;0.0090817355
1.754E-5;0.010090817
1.756E-5;0.0070635721
1.758E-5;0.0030272452
1.76E-5;0.0050454086
1.762E-5;0.0030272452
1.764E-5;0.0030272452
1.766E-5;-0.0020181634
1.768E-5;-0.0050454086
1.77E-5;-0.0070635721
1.772E-5;-0.0080726538
1.774E-5;-0.010090817
1.776E-5;-0.011099899
1.778E-5;-0.011099899
1.78E-5;-0.016145308
1.782E-5;-0.021190716
1.784E-5;-0.02320888
1.786E-5;-0.022199798
1.788E-5;-0.020181634
1.79E-5;-0.019172553
1.792E-5;-0.024217961
1.794E-5;-0.025227043
1.796E-5;-0.025227043
1.798E-5;-0.027245207
1.8E-5;-0.027245207
1.802E-5;-0.032290615
1.804E-5;-0.031281533
1.806E-5;-0.030272452
1.808E-5;-0.02926337
1.81E-5;-0.02926337
1.812E-5;-0.030272452
1.814E-5;-0.02926337
1.816E-5;-0.031281533
1.818E-5;-0.030272452
1.82E-5;-0.028254288
1.822E-5;-0.031281533
1.824E-5;-0.028254288
1.826E-5;-0.024217961
1.828E-5;-0.026236125
1.83E-5;-0.022199798
1.832E-5;-0.02320888
1.834E-5;-0.020181634
1.836E-5;-0.019172553
1.838E-5;-0.019172553
1.84E-5;-0.017154389
1.842E-5;-0.017154389
1.844E-5;-0.013118062
1.846E-5;-0.011099899
1.848E-5;-0.0080726538
1.85E-5;-0.0080726538
1.852E-5;-0.0060544903
1.854E-5;-0.0050454086
1.856E-5;-0.0020181634
1.858E-5;0.0010090817
1.86E-5;0.0010090817
1.862E-5;0.0040363269
1.864E-5;0.0020181634
1.866E-5;0.0070635721
1.868E-5;0.0040363269
1.87E-5;0.010090817
1.872E-5;0.012108981
1.874E-5;0.017154389
1.876E-5;0.018163471
1.878E-5;0.017154389
1.88E-5;0.015136226
1.882E-5;0.019172553
1.884E-5;0.022199798
1.886E-5;0.022199798
1.888E-5;0.020181634
1.89E-5;0.02320888
1.892E-5;0.020181634
1.894E-5;0.020181634
1.896E-5;0.020181634
1.898E-5;0.021190716
1.9E-5;0.021190716
1.902E-5;0.021190716
1.904E-5;0.02320888
1.906E-5;0.02320888
1.908E-5;0.022199798
1.91E-5;0.02320888
1.912E-5;0.020181634
1.914E-5;0.020181634
1.916E-5;0.018163471
1.918E-5;0.018163471
1.92E-5;0.020181634
1.922E-5;0.017154389
1.924E-5;0.016145308
1.926E-5;0.015136226
1.928E-5;0.017154389
1.93E-5;0.016145308
1.932E-5;0.014127144
1.934E-5;0.014127144
1.936E-5;0.011099899
1.938E-5;0.0040363269
1.94E-5;0.015136226
1.942E-5;0.013118062
1.944E-5;0.012108981
1.946E-5;0.0050454086
1.948E-5;0.0080726538
1.95E-5;0.0030272452
1.952E-5;0.0090817355
1.954E-5;0.0030272452
1.956E-5;0.0060544903
1.958E-5;0.0030272452
1.96E-5;0.0010090817
1.962E-5;-0.0080726538
1.964E-5;-0.0040363269
1.966E-5;-0.0020181634
1.968E-5;-0.0070635721
1.97E-5;-0.0070635721
1.972E-5;-0.0060544903
1.974E-5;-0.0090817355
1.976E-5;-0.0080726538
1.978E-5;-0.0070635721
1.98E-5;-0.016145308
1.982E-5;-0.013118062
1.984E-5;-0.018163471
1.986E-5;-0.019172553
1.988E-5;-0.021190716
1.99E-5;-0.018163471
1.992E-5;-0.022199798
1.994E-5;-0.024217961
1.996E-5;-0.022199798
1.998E-5;-0.021190716
2E-5;-0.024217961
2.002E-5;-0.026236125
2.004E-5;-0.026236125
2.006E-5;-0.02926337
2.008E-5;-0.031281533
2.01E-5;-0.030272452
2.012E-5;-0.031281533
2.014E-5;-0.032290615
2.016E-5;-0.033299697
2.018E-5;-0.030272452
2.02E-5;-0.031281533
2.022E-5;-0.031281533
2.024E-5;-0.031281533
2.026E-5;-0.032290615
2.028E-5;-0.031281533
2.03E-5;-0.032290615
2.032E-5;-0.032290615
2.034E-5;-0.032290615
2.036E-5;-0.032290615
2.038E-5;-0.033299697
2.04E-5;-0.030272452
2.042E-5;-0.02926337
2.044E-5;-0.031281533
2.046E-5;-0.02926337
2.048E-5;-0.02926337
2.05E-5;-0.026236125
2.052E-5;-0.025227043
2.054E-5;-0.025227043
2.056E-5;-0.026236125
2.058E-5;-0.02320888
2.06E-5;-0.025227043
2.062E-5;-0.022199798
2.064E-5;-0.019172553
2.066E-5;-0.018163471
2.068E-5;-0.019172553
2.07E-5;-0.020181634
